mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_importance_type,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_lambda,params,split0_test_neg_mean_squared_log_error,split1_test_neg_mean_squared_log_error,split2_test_neg_mean_squared_log_error,split3_test_neg_mean_squared_log_error,split4_test_neg_mean_squared_log_error,mean_test_neg_mean_squared_log_error,std_test_neg_mean_squared_log_error,rank_test_neg_mean_squared_log_error,split0_test_neg_median_absolute_error,split1_test_neg_median_absolute_error,split2_test_neg_median_absolute_error,split3_test_neg_median_absolute_error,split4_test_neg_median_absolute_error,mean_test_neg_median_absolute_error,std_test_neg_median_absolute_error,rank_test_neg_median_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
0.6364547729492187,0.02660423860059922,0.012996959686279296,0.0037501515120141426,gain,0.05,20,15,20,40,0.01,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 20, 'num_leaves': 40, 'reg_lambda': 0.01}",-4.035251345127829,-8.775627589209098,-3.350166284158077,-2.693690267427468,-4.588092248600564,-4.6885655469046075,2.1406461844382845,993,-29756.473157903714,-28195.049804634837,-25566.923564744226,-25904.589026113477,-27776.60162443959,-27439.927435567173,1543.7195935179768,985,-1311882126.3583488,-1158490497.067145,-1722943024.9610708,-2030658732.1032472,-1160686859.0331492,-1476932247.9045925,345193325.257669,89,-0.0190102416331539,-0.14821810144750347,0.006567704195651558,-0.11865618912636156,-0.06222279585919299,-0.06830792477411207,0.058299629895655125,87
0.6275224208831787,0.013659578875928098,0.01655750274658203,0.007877389898787215,gain,0.05,20,15,20,40,0.03,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 20, 'num_leaves': 40, 'reg_lambda': 0.03}",-4.035258623853438,-8.77577227716913,-3.3501861468973173,-2.6937020466628754,-4.588115801197278,-4.688606979156008,2.140696089472594,995,-29756.545572495805,-28203.473805343732,-25567.026455690422,-25911.479849946787,-27776.597237203776,-27443.024584136107,1543.1740891581524,1001,-1311882458.2445123,-1158503359.7644334,-1722946921.2981017,-2030663467.5926545,-1160681003.9592445,-1476935442.1717892,345194067.82189107,91,-0.01901049942719868,-0.14823085009058468,0.006565457605377967,-0.1186587978288729,-0.06221743748632558,-0.06831042544552077,0.058303066724546874,89
0.7130452632904053,0.011828578967393666,0.015517091751098633,0.003052650435110403,gain,0.05,20,15,20,60,0,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 20, 'num_leaves': 60, 'reg_lambda': 0}",-4.035087156001235,-8.775776333828091,-3.3504235036245014,-2.693625859252962,-4.58731495627874,-4.6884455617971055,2.1407001714206872,985,-29747.00804798871,-28178.108950117406,-25550.839755555626,-25937.46679948282,-27772.6972691121,-27437.224164451334,1536.5072307108298,964,-1311736084.9342988,-1158591432.3302748,-1723082682.3837028,-2030497260.235131,-1160738167.475299,-1476929125.4717412,345147389.6297558,85,-0.01889680331135679,-0.1483181417123942,0.006487179075562621,-0.11856723695444682,-0.0622697516737154,-0.06831295091527012,0.05830927742224555,91
0.6869678497314453,0.0287768579888059,0.017444515228271486,0.0040729849560744375,gain,0.05,20,15,20,60,0.01,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 20, 'num_leaves': 60, 'reg_lambda': 0.01}",-4.035163864645654,-8.775791116792202,-3.350438867130809,-2.6936316989104605,-4.587327999541684,-4.688470709404163,2.14069800217323,987,-29744.81574020441,-28178.104247682386,-25558.491792562054,-25937.55190672342,-27781.777458490185,-27440.148229132494,1534.3538448259055,988,-1311772817.0213966,-1158593407.147305,-1723086725.500954,-2030499002.4120271,-1160734499.6074924,-1476937290.337835,345145317.10049677,93,-0.018925335122406794,-0.14832009901861887,0.006484847853232667,-0.118568196690781,-0.06226639496060571,-0.06831903558783595,0.05830461632444174,93
0.7060822486877442,0.011520969915657727,0.015269947052001954,0.0038057232932963837,gain,0.05,20,15,20,60,0.03,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 20, 'num_leaves': 60, 'reg_lambda': 0.03}",-4.03516462749156,-8.775847087613275,-3.350452429426452,-2.6936353160608966,-4.587341713695473,-4.688488234857531,2.1407168299489157,989,-29747.85228479359,-28174.116156781718,-25547.88884271509,-25940.876721956367,-27785.324460005515,-27439.21169325045,1536.9977104673726,981,-1311765858.7699358,-1158626455.6859646,-1723087824.6772087,-2030494968.1240585,-1160729111.5885615,-1476940843.769146,345139736.8311546,95,-0.018919930269821528,-0.1483528545141637,0.006484214078827932,-0.11856597426850324,-0.06226146402123267,-0.06832320179897863,0.05831407869823964,95
0.7817940235137939,0.04361381847133284,0.017310142517089844,0.008104960433067276,gain,0.05,20,15,20,80,0,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 20, 'num_leaves': 80, 'reg_lambda': 0}",-4.035211106756177,-8.77564312700892,-3.349978677538138,-2.693636892808188,-4.5872329536180825,-4.688340551545902,2.140696071532616,975,-29751.387432010226,-28175.758535415825,-25543.191556188904,-25920.712506896773,-27827.199798371545,-27443.649965776654,1545.3042622806126,1004,-1311779602.9182255,-1158520408.0816686,-1722841148.5698223,-2030458429.695209,-1160733230.2048595,-1476866563.893957,345110334.3749134,82,-0.018930606097769864,-0.14824774723950251,0.006626445138201653,-0.11854584585454231,-0.06226523324467559,-0.06827259745965772,0.05831639770240681,81
0.8136339664459229,0.027953029442190983,0.016785383224487305,0.006576178486193691,gain,0.05,20,15,20,80,0.01,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 20, 'num_leaves': 80, 'reg_lambda': 0.01}",-4.035219227414848,-8.775657740156792,-3.349984279746844,-2.6936473243668093,-4.587239674184591,-4.688349649173977,2.140698448271318,980,-29751.39243469962,-28175.774186532366,-25530.12795911914,-25923.192330192454,-27804.402859685208,-27436.97795404576,1546.9298071223159,963,-1311780474.3954182,-1158515122.052644,-1722841716.5796413,-2030463497.112523,-1160727627.304412,-1476865687.4889276,345113959.4105801,79,-0.01893128302153224,-0.14824250808197248,0.006626117629229822,-0.11854863741062771,-0.06226010565273987,-0.06827128330752849,0.05831534905946141,75
0.7954795360565186,0.022015536156233997,0.01678619384765625,0.0047302062342848275,gain,0.05,20,15,20,80,0.03,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 20, 'num_leaves': 80, 'reg_lambda': 0.03}",-4.03523943107968,-8.775677761942204,-3.350008254165297,-2.6936540617057774,-4.58726566390711,-4.688369034560013,2.140700362258203,983,-29767.132671683066,-28183.61822533788,-25527.66655792772,-25923.56504570828,-27815.229060759837,-27443.442312283354,1553.4378842686042,1003,-1311781999.9867878,-1158514051.410754,-1722847882.321969,-2030466432.1411278,-1160723453.0309803,-1476866763.7783237,345116596.2771355,84,-0.018932468031373384,-0.14824144693352004,0.006622562521796049,-0.11855025426916832,-0.062256285493701435,-0.06827157844119343,0.058314301891654846,76
0.8633054733276367,0.017358190129910307,0.01633601188659668,0.0068027833195382125,gain,0.05,20,15,20,100,0,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 20, 'num_leaves': 100, 'reg_lambda': 0}",-4.035189621493153,-8.775672905573405,-3.349998223292888,-2.6936219775928674,-4.587206585064691,-4.688337862603402,2.140709338780759,974,-29757.267464780594,-28160.622006649908,-25527.248298288352,-25921.785714337064,-27793.977386564497,-27432.180174124085,1547.7475576595837,940,-1311755950.1486614,-1158529182.057855,-1722845853.883935,-2030442913.4712985,-1160745356.5885298,-1476863851.2300558,345104449.9951889,74,-0.018912233704439396,-0.14825644341638444,0.0066237320995615745,-0.11853729822433978,-0.06227633091590867,-0.06827171483230214,0.058319493579851334,78
0.8627741813659668,0.029527476092410895,0.01868915557861328,0.007091803364633813,gain,0.05,20,15,20,100,0.01,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 20, 'num_leaves': 100, 'reg_lambda': 0.01}",-4.035202147677835,-8.775688634324506,-3.350007941611129,-2.6936288697149466,-4.587217611576439,-4.688349040980971,2.1407119769589125,979,-29757.270293702673,-28156.323598230236,-25527.672729728863,-25921.77837498887,-27794.558630545136,-27431.52072543915,1547.2689446079587,936,-1311758909.4461896,-1158532623.8047915,-1722848850.1732614,-2030445056.7516272,-1160740561.6888192,-1476865200.3729377,345105525.06403196,77,-0.01891453235187779,-0.14825985464517144,0.006622004468095244,-0.11853847892189706,-0.062271942779920986,-0.0682725608461544,0.058319890255240675,80
0.8591565608978271,0.024829703302137802,0.015197992324829102,0.00439567496449042,gain,0.05,20,15,20,100,0.03,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 20, 'num_leaves': 100, 'reg_lambda': 0.03}",-4.035208600416403,-8.775719798766337,-3.3500248598793645,-2.6936369545675376,-4.587240206530661,-4.68836608403206,2.1407196482985102,982,-29760.56497476946,-28156.300518282813,-25523.262530729506,-25916.012054854677,-27791.373751352985,-27429.502765997888,1550.3188427677787,911,-1311757025.8022897,-1158537633.6929336,-1722851006.9866548,-2030448835.4765885,-1160737520.179028,-1476866404.427499,345106858.0326885,81,-0.018913069223150725,-0.14826482011037423,0.006620760870338471,-0.11854056055875617,-0.06226915928925858,-0.06827336966224025,0.058321596712185765,84
1.5897090435028076,0.6897228207901851,0.037468338012695314,0.004575973962755699,gain,0.05,20,15,100,20,0,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 20, 'reg_lambda': 0}",-4.029684696622875,-8.752613022296856,-3.330855455151804,-2.680429121153748,-4.576949280391424,-4.674106315123341,2.1371947641156503,595,-29350.180819824174,-28121.39597516768,-25206.419939514562,-25665.295910622066,-27246.948534161536,-27118.048235858005,1534.3109141985155,125,-1316038779.6927671,-1160510667.5139496,-1721906040.7119842,-2018950131.175725,-1179514944.7687273,-1479384112.7726305,337114776.773803,368,-0.02223894048771391,-0.15022035893766228,0.007165619291135572,-0.112206115223487,-0.07945364646723907,-0.07139068836499333,0.05750133062382321,961
1.2281171798706054,0.03225405510573431,0.038276958465576175,0.003785207909387933,gain,0.05,20,15,100,20,0.01,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 20, 'reg_lambda': 0.01}",-4.029476165720469,-8.752833856129342,-3.3313236765297067,-2.6804508342152227,-4.576721025462483,-4.674161111611445,2.137230808966245,597,-29343.577104395947,-28114.276156309017,-25221.194797042845,-25694.294780091353,-27244.051864259272,-27123.478940419685,1522.2552438368807,460,-1316006026.6621783,-1160496886.1483676,-1721941106.6920786,-2018969463.5898907,-1179466878.5273438,-1479376072.3239717,337140343.3335,366,-0.02221349942639894,-0.15020669977216716,0.007145400585928829,-0.11221676512955714,-0.07940965780922027,-0.07138024431028293,0.05749669330194082,941
1.261983585357666,0.042028113302273636,0.03625378608703613,0.0035160692975178686,gain,0.05,20,15,100,20,0.03,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 20, 'reg_lambda': 0.03}",-4.029591065318536,-8.7525986286164,-3.331263510891441,-2.680473757430337,-4.5769050744596695,-4.674166407343277,2.1371357043274086,599,-29340.053594092336,-28105.641725313573,-25188.23933262492,-25682.17662358963,-27235.92789413367,-27110.407833950827,1530.499404605023,41,-1316037224.4111419,-1160476155.3330982,-1721947431.0262825,-2018978183.25647,-1179488017.4510021,-1479385402.2955987,337141182.1477825,371,-0.022237732415835154,-0.1501861527781172,0.007141754035952075,-0.11222156864914012,-0.07942900346340354,-0.0713865406541088,0.057487142925109244,959
1.8269787788391114,0.04406299101263824,0.05316295623779297,0.007861115325034609,gain,0.05,20,15,100,40,0,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 40, 'reg_lambda': 0}",-4.027615660074424,-8.749590220886216,-3.330672824372944,-2.6792476978321815,-4.574419169057401,-4.672309114444633,2.1364323091400657,485,-29346.91638160318,-28103.097302424772,-25262.210355917414,-25747.543803270346,-27165.985698255306,-27125.150708294204,1500.842249255661,496,-1315836857.686753,-1160761599.225528,-1722145582.057393,-2018431319.2238204,-1180685728.3129537,-1479572217.3012898,336747258.48908687,609,-0.022082096676821594,-0.1504690656246752,0.0070275020665599985,-0.11192031033081085,-0.08052510942041669,-0.07159381599723287,0.05755001503977165,1169
1.7841072082519531,0.045357444707139205,0.05935859680175781,0.0045054897480355065,gain,0.05,20,15,100,40,0.01,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 40, 'reg_lambda': 0.01}",-4.0276729630506845,-8.74959175239626,-3.3309575166809293,-2.679251516380713,-4.574493473322737,-4.672393444366264,2.136392287925593,492,-29337.578004811712,-28104.691946538696,-25271.92918052282,-25752.566546340313,-27190.305116750755,-27131.41415899286,1495.1121586895974,582,-1315844282.846859,-1160754152.3980618,-1722177918.268336,-2018432427.4015641,-1180678713.7294295,-1479577498.9288502,336754205.18186873,617,-0.02208786420276132,-0.15046168482861622,0.007008857319862449,-0.11192092080753535,-0.08051868990212463,-0.07159606048423502,0.057541791736242576,1172
1.8576838970184326,0.03734658219497018,0.05063881874084473,0.005298152441962568,gain,0.05,20,15,100,40,0.03,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 40, 'reg_lambda': 0.03}",-4.027650859764729,-8.749565472968392,-3.330924179168564,-2.6792506657381083,-4.574482497623204,-4.672374735052601,2.1363880372452853,489,-29351.605615769877,-28102.59331515084,-25262.811774024223,-25754.028795764913,-27177.504488496696,-27129.70879784131,1500.8940100644631,564,-1315840532.6991751,-1160760513.2197232,-1722174073.2399304,-2018428824.2854168,-1180655159.2453668,-1479571820.5379224,336755839.79891974,605,-0.022084951258968033,-0.15046798924854055,0.007011074326078615,-0.11191893591065716,-0.08049713360576338,-0.0715915871395701,0.05754368082095603,1157
2.2316964149475096,0.03620207591655597,0.06781859397888183,0.004786464935635474,gain,0.05,20,15,100,60,0,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 60, 'reg_lambda': 0}",-4.027292919369718,-8.749061356880192,-3.331690589963009,-2.679037919998962,-4.573467325140346,-4.672110022270446,2.136170045760723,466,-29321.27841158691,-28134.44052972406,-25276.943508059892,-25721.561562657385,-27159.711851203072,-27122.78717264626,1498.5821111073244,438,-1315822567.6406324,-1160809198.1135395,-1722261067.7248898,-2018336833.2807155,-1181058422.8971958,-1479657617.9313946,336659902.1862438,759,-0.022070996820319433,-0.1505162424508657,0.006960914146859842,-0.11186825959310243,-0.080866187360771,-0.07167215441563975,0.0575501201348717,1296
2.227868127822876,0.04861777357547898,0.06677055358886719,0.006501803012178133,gain,0.05,20,15,100,60,0.01,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 60, 'reg_lambda': 0.01}",-4.027294826230645,-8.74904575531327,-3.3321436228892605,-2.6790348379782345,-4.573466601298342,-4.672197128741951,2.13610770967574,474,-29327.529438823407,-28137.048412683216,-25259.027945725145,-25722.596189261356,-27167.83371524822,-27122.807140348268,1505.043305569781,439,-1315821433.7570276,-1160811691.4786146,-1722328473.8179388,-2018333437.2931268,-1181063314.3730965,-1479671670.143961,336667301.6056748,777,-0.022070116071216228,-0.15051871370714265,0.006922048445093476,-0.11186638879990896,-0.08087066388014086,-0.07168076680266304,0.05754021120326943,1303
2.7076879024505613,1.0144042759445773,0.06330914497375488,0.0071278424755437265,gain,0.05,20,15,100,60,0.03,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 60, 'reg_lambda': 0.03}",-4.0272946944623325,-8.749053193015369,-3.332042341413397,-2.6790409772856054,-4.5733986186450135,-4.6721659649643446,2.1361227472864055,470,-29327.822736575625,-28130.901022555627,-25269.181066611287,-25728.828896352104,-27177.042235638488,-27126.755191546625,1500.687544490312,513,-1315821372.659491,-1160806450.8879762,-1722309439.5433395,-2018335877.4902525,-1181093918.527764,-1479673411.8217647,336660908.6891578,783,-0.022070068613434524,-0.15051351958509462,0.006933023423859486,-0.11186773306400144,-0.08089867180534749,-0.07168339392880371,0.05754287843908731,1305
2.6197908878326417,0.033784216724836495,0.07443304061889648,0.013419781256588645,gain,0.05,20,15,100,80,0,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 80, 'reg_lambda': 0}",-4.027255962284272,-8.74898207314736,-3.332152131703524,-2.679026278581101,-4.573767577035146,-4.6722368045502805,2.136083499862279,482,-29321.93549814231,-28112.005226691013,-25270.895674271087,-25728.450472797485,-27179.90368150582,-27122.638110681542,1496.1112829443227,437,-1315822865.8166196,-1160825438.9052744,-1722359179.092424,-2018329356.045065,-1180969614.5662665,-1479661290.88513,336684302.248338,765,-0.022071228429835665,-0.1505323392346538,0.006904344080594371,-0.11186414050809534,-0.08078491286985967,-0.07166965539237002,0.05753587542697594,1295
2.5955691814422606,0.01446425394189079,0.07004423141479492,0.009399989131034354,gain,0.05,20,15,100,80,0.01,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 80, 'reg_lambda': 0.01}",-4.027251325374928,-8.748989406899636,-3.332079115677188,-2.679026691869919,-4.573489766076893,-4.6721672611797125,2.1360982274639007,471,-29320.624756698853,-28109.754124528023,-25260.53223416974,-25728.488405948105,-27182.102602190553,-27120.300424707053,1498.0082588078453,192,-1315820990.9490912,-1160827079.8285742,-1722340612.1588612,-2018329266.4973319,-1181068462.89175,-1479677282.4651217,336663931.71756464,793,-0.022069772118193942,-0.1505339656078013,0.006915049595035638,-0.11186409117773555,-0.08087537563666358,-0.07168563098907174,0.05754236766374298,1311
2.6469295501708983,0.05376753855857975,0.07294754981994629,0.010801553605053022,gain,0.05,20,15,100,80,0.03,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 80, 'reg_lambda': 0.03}",-4.027256969445262,-8.748991733755423,-3.3317997614744637,-2.6790261605838204,-4.573747125217488,-4.672164350095292,2.136131553479251,468,-29317.22802957385,-28112.09903901768,-25261.544773395457,-25726.788361367966,-27179.29969544863,-27119.391979760716,1497.3630569715235,157,-1315821603.7539303,-1160831981.706646,-1722289916.9424548,-2018328242.633042,-1180973079.467765,-1479648964.9007676,336672230.3482681,757,-0.02207024811706204,-0.15053882402066465,0.006944279966842104,-0.11186352714789338,-0.08078808383481761,-0.07166328063071911,0.05754874569547836,1291
2.9652906894683837,0.0691069205865987,0.07976508140563965,0.005361032979853032,gain,0.05,20,15,100,100,0,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 100, 'reg_lambda': 0}",-4.027249553974908,-8.74898647809935,-3.3317261946995274,-2.6790235025199247,-4.5734472531328985,-4.672086596485322,2.1361424895992944,462,-29319.497359041154,-28109.682959330137,-25276.690318113895,-25732.198798106016,-27176.102571847416,-27122.83440128772,1492.9267283524334,440,-1315822958.6074643,-1160832071.5519783,-1722304603.99441,-2018325680.3222265,-1181081526.9231803,-1479673368.2798522,336654139.07648844,782,-0.02207130050553463,-0.15053891306933376,0.006935811554636184,-0.1118621156133961,-0.0808873314125762,-0.0716847698092409,0.05754923859714725,1309
2.9659797668457033,0.045611555453909707,0.07050752639770508,0.004311953823466615,gain,0.05,20,15,100,100,0.01,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 100, 'reg_lambda': 0.01}",-4.027252748594899,-8.748990501739224,-3.3317307749492775,-2.679024600866108,-4.573476315242248,-4.672094988278351,2.1361427844590173,465,-29318.048360034467,-28112.440238921437,-25276.1983406174,-25732.7479207211,-27175.69965552657,-27123.026903164195,1492.882028319603,448,-1315823953.148207,-1160835943.435238,-1722305142.8117874,-2018326315.1708634,-1181071888.7286751,-1479672648.6589541,336655299.41320586,780,-0.022072073019453464,-0.15054275062040268,0.006935500877744194,-0.11186246534097255,-0.08087851085099662,-0.07168405979081623,0.057549839049864444,1308
2.985175371170044,0.031865444805836037,0.07325172424316406,0.005576733187843655,gain,0.05,20,15,100,100,0.03,"{'importance_type': 'gain', 'learning_rate': 0.05, 'max_depth': 20, 'min_child_samples': 15, 'n_estimators': 100, 'num_leaves': 100, 'reg_lambda': 0.03}",-4.027251959494695,-8.74899388418576,-3.331731186665732,-2.6790256093906595,-4.573383339596406,-4.672077195866651,2.136144742144492,460,-29322.03628040614,-28108.949362322775,-25275.211604312044,-25732.131289390338,-27176.652085665,-27122.99612441926,1493.959368873218,447,-1315822208.4983711,-1160834955.3036938,-1722305732.0826583,-2018326454.605782,-1181102028.8042805,-1479678275.858957,336650439.5243511,799,-0.02207071785498016,-0.15054177125067247,0.00693516110985537,-0.11186254215335478,-0.08090609406616611,-0.07168919284306363,0.057550604652163564,1313
0.33601865768432615,0.016963766360092756,0.008270835876464844,0.0012501068143520881,gain,0.1,-1,5,1,20,0,"{'importance_type': 'gain', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 5, 'n_estimators': 1, 'num_leaves': 20, 'reg_lambda': 0}",-4.041888901237875,-8.80250715211019,-3.370391920475176,-2.7140412276287433,-4.601715115710928,-4.706108863432582,2.1440633558522806,1369,-30193.9020874626,-28260.928164538556,-26218.169220390744,-25935.629200882577,-26951.185564550775,-27511.96284756505,1563.7741530704782,1567,-1316333194.1270971,-1162928471.9766693,-1733450129.9153142,-2053755591.1155837,-1145476301.4577184,-1482388737.7184765,355705270.8254798,1375,-0.02246762820122039,-0.15261672460219167,0.0005094090310815425,-0.13137986537735236,-0.04830258915692176,-0.07085147966132092,0.06048316581940991,655
0.34703836441040037,0.007652191284754024,0.006951045989990234,0.0014374929645797167,gain,0.1,-1,5,1,20,0.01,"{'importance_type': 'gain', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 5, 'n_estimators': 1, 'num_leaves': 20, 'reg_lambda': 0.01}",-4.041890245733166,-8.802509330758276,-3.3703942050647044,-2.714042239811928,-4.601717239990417,-4.706110652271699,2.1440636116195706,1375,-30193.902404620443,-28260.929554496615,-26218.16955565443,-25935.628508881367,-26951.184524058706,-27511.962909542315,1563.7745536624645,1571,-1316333681.1823056,-1162929109.7024572,-1733451246.6339524,-2053755949.4143112,-1145476479.72216,-1482389293.3310373,355705349.7781565,1379,-0.02246800652350678,-0.15261735667323162,0.0005087651419080075,-0.13138006275817404,-0.04830275229873071,-0.07085188262234703,0.06048315159009894,659
0.32793617248535156,0.018576435872577016,0.007755422592163086,0.001583250370349751,gain,0.1,-1,5,1,20,0.03,"{'importance_type': 'gain', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 5, 'n_estimators': 1, 'num_leaves': 20, 'reg_lambda': 0.03}",-4.041892930278902,-8.802513681396231,-3.370398764720428,-2.7140442612401374,-4.601721481275505,-4.70611422378224,2.1440641226889987,1381,-30193.90303893271,-28260.93233436119,-26218.17022617635,-25935.62712489139,-26951.18244309147,-27511.96303349062,1563.775354838615,1575,-1316334653.9709315,-1162930383.3245404,-1733453475.857476,-2053756665.1165204,-1145476835.7590053,-1482390402.8056948,355705507.3471157,1383,-0.022468762141372833,-0.15261861900204154,0.000507479793169896,-0.13138045702664147,-0.048303078132051036,-0.0708526873017874,0.060483123315735396,663
0.3460677146911621,0.018754968510192538,0.011136341094970702,0.005890744572234829,gain,0.1,-1,5,1,40,0,"{'importance_type': 'gain', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 5, 'n_estimators': 1, 'num_leaves': 40, 'reg_lambda': 0}",-4.041043984044455,-8.801614366871387,-3.369297673121485,-2.7135834293499537,-4.601032664528833,-4.705314423583223,2.1440026230582325,1297,-30194.756331190714,-28231.568037631994,-26203.543618652915,-25947.214981208177,-26961.303634003212,-27507.6773205374,1560.6885025514887,1510,-1315774577.8760116,-1162333194.7154808,-1732682186.6099353,-2053264039.1859465,-1145294187.1166384,-1481869637.1008027,355632573.864855,1297,-0.02203372055848174,-0.1520267256955048,0.0009521977187268993,-0.1311090775784609,-0.048135924045619394,-0.07047065003186799,0.06045595367781657,565
0.3477768421173096,0.020992322252464106,0.009317779541015625,0.004706992900665921,gain,0.1,-1,5,1,40,0.01,"{'importance_type': 'gain', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 5, 'n_estimators': 1, 'num_leaves': 40, 'reg_lambda': 0.01}",-4.04104577818273,-8.801617156038532,-3.3693009035458146,-2.713584623850015,-4.601035336737159,-4.70531675967085,2.144002927142462,1301,-30194.759560947983,-28231.567659342065,-26203.54505512604,-25947.21761289679,-26961.302811548114,-27507.6785399722,1560.6888708687147,1514,-1315775247.875537,-1162334053.8156,-1732683827.5946715,-2053264601.1971104,-1145294456.3481996,-1481870437.3662238,355632718.000099,1301,-0.022034240983575204,-0.15202757717793847,0.0009512515427881896,-0.13110938718108245,-0.048136170437572234,-0.07047122484747603,0.06045592035804324,569
0.3469210147857666,0.021206143683825136,0.00742034912109375,0.001233037831197937,gain,0.1,-1,5,1,40,0.03,"{'importance_type': 'gain', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 5, 'n_estimators': 1, 'num_leaves': 40, 'reg_lambda': 0.03}",-4.041049360307944,-8.80162272524031,-3.3693073508880147,-2.713587009437206,-4.601040671210912,-4.705321423416878,2.144003534617147,1305,-30194.76602010698,-28231.566902773986,-26203.547928036944,-25947.222876056534,-26961.301166752128,-27507.680978745317,1560.6896074278943,1518,-1315776586.0253863,-1162335769.4866061,-1732687103.3986099,-2053265724.0506928,-1145294993.8883846,-1481872035.369936,355633005.8289118,1305,-0.02203528039738689,-0.15202927763600038,0.0009493627458982967,-0.13111000574248322,-0.04813666237683534,-0.0704723726813615,0.06045585404939828,573
